product_id,name,description,dept_id,category,brand,price,cost,stock,reorder_level,supplier_id,weight_kg,dimensions,is_active,date_added,warehouse_id
JEWL-002588,View Fine Jewelry,Decade me myself price board wear hundred. Spend continue mention alone bank.,1010,Fine Jewelry,Cartier,807.83,527.66,278,60,SUP183,,142x64x26cm,True,2023-06-17,WH02
JEWL-002589,Pandora Sign Fine Jewelry,Member far soldier lead series quality. Project box under usually end.,1010,Fine Jewelry,Pandora,424.18,184.43,159,38,SUP129,18.28,107x113x56cm,True,2022-07-15,WH04
JEWL-002590,Try Accessorie,Poor would however believe consider young. Range sort rest wish through leader sound. Big message end hand clearly north.,1010,Accessories,Pandora,731.45,449.25,57,12,SUP001,20.17,82x168x14cm,True,2023-02-08,WH08
JEWL-002591,Citizen Reflect Necklace,Instead former free mother choice well. Suffer order write main already. Interview impact science hair several base event. Raise discover TV election fine magazine oil.,1010,Necklaces,Citizen,1344.53,858.5,487,96,SUP023,19.41,,True,2023-08-06,WH02
JEWL-002592,Swarovski Sign Ring,Onto he close past space politics difference. Western send police price party mind different.,1010,Rings,Swarovski,821.77,492.57,277,62,SUP167,,,True,2024-09-21,WH06
JEWL-002593,Michael Kors Be Accessorie,Instead ready though enjoy standard model join. True current about as beautiful best pay. Student production world hour owner.,1010,Accessories,Michael Kors,1265.94,518.02,301,33,SUP199,46.5,75x34x200cm,True,2025-04-08,WH01
JEWL-002594,Relationship Accessorie,Resource level arm box direction number pull. Weight again seem back ask.,1010,Accessories,Swarovski,158.92,76.92,148,37,SUP045,33.07,18x32x65cm,True,2024-11-10,WH08
JEWL-002595,Seiko Sound Fine Jewelry,Federal thought own plan prevent building business loss. Hospital find center know. Father bank cold. Model forget successful soon.,1010,Fine Jewelry,Seiko,1416.81,953.33,280,36,SUP059,3.22,76x33x191cm,True,2024-02-21,WH02
JEWL-002596,Seiko Standard Fashion Jewelry,Air boy sea generation raise difference beautiful. Wonder already find than up effort already.,1010,Fashion Jewelry,Seiko,375.26,256.09,424,71,SUP161,30.71,,True,2024-09-18,WH07
JEWL-002597,Fossil Visit Fashion Jewelry,Phone employee pressure offer someone policy too. Simple direction present apply author network.,1010,Fashion Jewelry,Fossil,1275.98,672.96,176,24,SUP060,,70x149x81cm,False,2023-10-03,WH01
JEWL-002598,Seiko Though Fine Jewelry,Up similar say grow reach.,1010,Fine Jewelry,Seiko,1051.99,730.21,485,111,SUP058,14.6,62x162x27cm,True,2024-03-28,WH01
JEWL-002599,Tiffany & Co Different Accessorie,Provide store hold change president. Develop growth summer evidence. Me magazine way production Mrs son executive.,1010,Accessories,Tiffany & Co,826.52,500.33,174,33,SUP097,,197x135x59cm,True,2024-09-26,WH05
JEWL-002600,Fossil National Ring,Wrong ball down notice. Go time daughter.,1010,Rings,Fossil,1452.02,793.58,438,87,SUP061,,,True,2023-12-10,WH08
JEWL-002601,Season Bracelet,Less difficult cause establish. High book suffer worry somebody. Listen religious light time it study medical.,1010,Bracelets,Michael Kors,742.83,392.19,405,69,SUP093,3.92,180x124x82cm,False,2023-12-08,WH01
JEWL-002602,Cartier Hour Bracelet,Manage and song notice effort brother heart. Evidence each source mention throughout good reveal business.,1010,Bracelets,Cartier,1372.31,683.74,213,45,SUP179,32.25,92x44x145cm,False,2024-11-10,WH06
JEWL-002603,Fossil Most Necklace,Truth including woman keep owner discuss case. Late from democratic decide dinner hospital away partner. Decade her again six understand reach however.,1010,Necklaces,Fossil,877.25,490.55,238,58,SUP100,2.58,190x156x156cm,True,2022-10-11,WH03
JEWL-002604,Pandora Hot Watche,Worker test style science ten. Current say across despite bag authority item. They again expect idea break chair edge.,1010,Watches,Pandora,971.4,489.49,147,15,SUP177,46.12,98x46x190cm,True,2023-09-07,WH01
JEWL-002605,Michael Kors Five Necklace,Fish hope real see decide crime. Project box trouble central process cell compare. Town whose consumer arm.,1010,Necklaces,Michael Kors,342.01,152.2,351,92,SUP118,16.68,,True,2023-12-02,WH03
JEWL-002606,So Bracelet,Spring tough few Mr none respond Democrat. Trip begin discussion. Sign street notice use design management.,1010,Bracelets,Citizen,318.8,175.18,187,18,SUP177,10.79,194x110x32cm,True,2023-11-09,WH08
JEWL-002607,Seiko Since Ring,According condition candidate strategy perform people thousand attack. Know season fly listen environment. Product threat any.,1010,Rings,Seiko,454.94,271.06,263,36,SUP052,24.65,66x47x26cm,True,2024-08-12,WH05
JEWL-002608,Tiffany & Co Marriage Earring,Point understand ball difficult choice care their in. Security perhaps national challenge item difference.,1010,Earrings,Tiffany & Co,318.45,150.16,256,38,SUP095,22.82,158x74x37cm,True,2023-02-27,WH06
JEWL-002609,Fossil Address Earring,Vote no store truth see.,1010,Earrings,Fossil,1311.36,881.36,452,114,SUP094,42.43,126x127x156cm,True,2024-09-06,WH04
JEWL-002610,Seiko These Fashion Jewelry,Audience rest artist material increase paper. Thousand inside town result movie measure.,1010,Fashion Jewelry,Seiko,314.1,180.76,242,31,SUP134,5.07,19x33x150cm,True,2024-05-18,WH04
JEWL-002611,Pandora Activity Fine Jewelry,Own product character wear soldier continue us as. Make mean Republican that research mission ok popular. Among trade although quite.,1010,Fine Jewelry,Pandora,1337.81,798.25,35,4,SUP122,18.71,12x46x67cm,True,2024-03-28,WH05
JEWL-002612,Pandora National Watche,Lose discover road. President think pull stage.,1010,Watches,Pandora,252.18,114.59,448,60,SUP009,39.29,83x181x122cm,True,2023-05-05,WH05
JEWL-002613,Pandora Sit Bracelet,Down alone person seven environment accept water. Film vote economy fund magazine. Entire serve begin many.,1010,Bracelets,Pandora,67.31,34.06,459,86,SUP133,,32x58x29cm,True,2023-06-09,WH03
JEWL-002614,Michael Kors Everyone Earring,Analysis Democrat candidate prove couple area assume. Tree others behavior factor drive or. Region company what wide too agreement section.,1010,Earrings,Michael Kors,798.0,513.04,117,22,SUP096,,,True,2022-11-25,WH05
JEWL-002615,Citizen To Watche,Give focus rather data. True several interest night.,1010,Watches,Citizen,336.15,233.75,234,64,SUP060,4.88,115x16x172cm,True,2023-04-15,WH05
JEWL-002616,Swarovski Attorney Fashion Jewelry,Soldier life it pull music increase ready. Plant just cost whatever by than. Color only happen remember pick.,1010,Fashion Jewelry,Swarovski,581.06,309.06,259,71,SUP004,,92x83x167cm,True,2022-08-13,WH03
JEWL-002617,Seiko Better Bracelet,Another ahead road change. Player deep hit benefit long newspaper suddenly foot.,1010,Bracelets,Seiko,196.62,108.8,351,74,SUP046,37.33,83x15x35cm,True,2022-10-19,WH05
JEWL-002618,Cartier Very Accessorie,Message world financial travel walk station ever. Agency successful media poor only free yourself.,1010,Accessories,Cartier,852.33,428.03,258,63,SUP057,49.61,76x26x83cm,True,2023-11-13,WH04
JEWL-002619,Tiffany & Co Whom Bracelet,Call anyone executive decision against.,1010,Bracelets,Tiffany & Co,73.4,44.36,262,29,SUP170,10.74,24x26x147cm,True,2024-01-05,WH02
JEWL-002620,Less Fashion Jewelry,State former camera difference close security their. Break discuss court necessary approach. Raise available democratic security.,1010,Fashion Jewelry,Pandora,1484.35,743.79,122,12,SUP063,36.35,66x176x15cm,True,2022-06-27,WH08
JEWL-002621,Cartier Change Ring,Fish cause former teach age. Life protect score strategy.,1010,Rings,Cartier,1424.48,839.46,118,12,SUP025,29.08,4x74x95cm,True,2023-07-21,WH01
JEWL-002622,Watch Accessorie,Voice themselves most cold yet table enough.,1010,Accessories,Swarovski,617.17,329.96,364,58,SUP077,13.57,38x93x83cm,True,2023-08-02,WH07
JEWL-002623,Swarovski Forget Fine Jewelry,Stuff detail require once both sell. Occur subject station professor laugh expert inside.,1010,Fine Jewelry,Swarovski,928.56,619.66,206,53,SUP113,6.07,,True,2023-04-30,WH03
JEWL-002624,Fossil Early Necklace,Argue staff describe they project. Natural ball brother production world door.,1010,Necklaces,Fossil,1228.42,499.73,129,20,SUP180,46.03,146x155x193cm,True,2022-06-14,WH07
JEWL-002625,Seiko Tv Watche,Own guess study professional. Sound every as notice system edge drive various. Degree computer writer past daughter.,1010,Watches,Seiko,523.63,366.37,390,93,SUP138,41.24,76x48x9cm,True,2024-01-13,WH05
JEWL-002626,Sit Necklace,Idea necessary test arrive choose carry. Adult couple religious sense well purpose office. Last hard defense contain.,1010,Necklaces,Fossil,1461.93,989.69,350,57,SUP124,14.1,45x13x30cm,True,2024-10-10,WH08
JEWL-002627,Citizen Far Fine Jewelry,Away country hard visit between itself. Cold boy enter rock operation media difficult adult. Start small soon present piece beyond all.,1010,Fine Jewelry,Citizen,1472.4,979.56,452,101,SUP078,17.52,14x100x162cm,True,2024-08-13,WH02
JEWL-002628,Significant Watche,Take kid drop strategy. Involve compare happy develop seven sure skill.,1010,Watches,Seiko,571.06,229.38,35,3,SUP076,,,True,2025-01-12,WH06
JEWL-002629,Cartier Full Watche,Management force stage very. Heart somebody very citizen yourself today political.,1010,Watches,Cartier,1198.31,827.23,424,79,SUP044,1.04,142x149x155cm,True,2022-08-01,WH05
JEWL-002630,Michael Kors Center Fashion Jewelry,Culture stuff free music mouth gas police. Certainly list second actually. Option head population work might end carry.,1010,Fashion Jewelry,Michael Kors,693.05,478.11,281,30,SUP121,36.95,,True,2023-02-16,WH03
JEWL-002631,Michael Kors Beat Ring,View also street source financial book feeling. The remember father hold. Vote remember themselves make practice. Machine perform partner style.,1010,Rings,Michael Kors,1037.83,588.51,70,12,SUP085,15.48,,True,2024-09-03,WH08
JEWL-002632,Cartier Decide Ring,Accept hard ball window. Scientist let so spend test country. Action despite perhaps new gun. None memory central home like fact dream.,1010,Rings,Cartier,966.33,525.98,421,82,SUP197,33.1,198x26x161cm,False,2023-12-02,WH04
JEWL-002633,Citizen Design Earring,Piece action participant dinner after. Blood reach account parent audience poor actually.,1010,Earrings,Citizen,714.92,320.75,167,48,SUP026,12.77,,True,2023-06-23,WH07
JEWL-002634,Own Watche,Society collection system town education figure save. Doctor arrive degree unit use. Win throughout again method time never month.,1010,Watches,Fossil,983.27,617.23,138,32,SUP022,27.16,,True,2024-01-16,WH02
JEWL-002635,Bill Ring,Do lead be those. Movement significant make social stand travel business. Development gas central figure spring stage.,1010,Rings,Citizen,967.44,603.45,358,55,SUP127,29.83,200x149x118cm,True,2023-02-01,WH06
JEWL-002636,Which Ring,Know apply whatever coach moment share sell. Art participant dream thing local reason agreement. Good near pay energy nice anyone. Return easy ahead between government.,1010,Rings,Seiko,484.04,327.33,166,17,SUP002,15.55,195x140x66cm,True,2023-04-13,WH04
JEWL-002637,Seiko Not Earring,Second skin education process miss compare.,1010,Earrings,Seiko,1272.35,722.75,339,98,SUP193,,164x173x123cm,True,2023-02-13,WH05
JEWL-002638,Citizen Provide Accessorie,Animal of prevent market before test travel since. Reveal step certain service.,1010,Accessories,Citizen,115.67,75.99,189,23,SUP026,22.78,138x147x115cm,True,2023-08-30,WH07
JEWL-002639,Michael Kors Use Accessorie,Wide believe describe end country. Line collection should focus sense.,1010,Accessories,Michael Kors,1428.08,867.73,51,11,SUP154,,98x65x33cm,True,2024-09-10,WH04
JEWL-002640,Cartier Include Ring,Piece build enter take position. Within professional yes argue late edge career.,1010,Rings,Cartier,890.09,582.16,281,72,SUP108,22.43,7x161x96cm,True,2024-09-11,WH07
JEWL-002641,Michael Kors Race Bracelet,Success increase carry plant reflect police blood a. Should language first laugh.,1010,Bracelets,Michael Kors,1009.28,641.43,254,74,SUP029,,116x120x15cm,True,2023-07-24,WH06
JEWL-002642,Pandora Happy Necklace,Change he maintain that work little ready discover. Suggest cut sense discover born. Factor during material power. Part forget deal again.,1010,Necklaces,Pandora,1445.93,700.77,337,89,SUP159,43.92,83x34x95cm,True,2022-12-16,WH04
JEWL-002643,Society Accessorie,Describe dream anyone idea read wall. Example enough fact customer hour direction watch. Hundred minute fear cold.,1010,Accessories,Seiko,437.32,210.23,182,44,SUP182,23.72,193x173x105cm,True,2024-12-10,WH06
JEWL-002644,Swarovski Person Watche,Sister pay share rather data. Reality read evidence source outside cultural despite represent. Test clearly black foot change sort.,1010,Watches,Swarovski,1361.79,953.13,470,79,SUP056,34.32,,True,2022-11-04,WH08
JEWL-002645,Swarovski Job Earring,Western Mrs still through. Same article decade assume begin hold. Control central reduce poor power.,1010,Earrings,Swarovski,879.09,583.91,264,29,SUP184,49.55,41x189x166cm,True,2025-03-08,WH07
JEWL-002646,Citizen Happy Necklace,Specific fear main say agency. Game through window kind skill. Six lead big itself least character spend each. Probably anyone husband although would operation.,1010,Necklaces,Citizen,664.32,271.93,335,46,SUP119,43.77,,True,2025-04-15,WH05
JEWL-002647,Fossil Consumer Bracelet,Policy statement new themselves listen. Senior professor half industry performance avoid mean.,1010,Bracelets,Fossil,1442.73,749.4,62,11,SUP058,43.55,135x66x36cm,True,2023-10-21,WH02
JEWL-002648,Seiko Water Fashion Jewelry,Center poor team moment just foreign. Up government rate speech.,1010,Fashion Jewelry,Seiko,143.71,65.81,358,66,SUP086,,121x45x88cm,True,2024-04-25,WH06
JEWL-002649,Pandora Difference Necklace,Sit in gas yeah already. Large put lead program that.,1010,Necklaces,Pandora,157.24,85.37,41,8,SUP131,,,True,2022-12-07,WH01
JEWL-002650,Citizen East Ring,Hold in child room. War name of these notice music think discussion. Run majority still discover heart discover.,1010,Rings,Citizen,1282.45,796.51,19,2,SUP198,11.66,111x147x184cm,True,2023-07-23,WH05
JEWL-002651,Pandora May Watche,Activity so laugh happy either prepare. Box cultural member sit off.,1010,Watches,Pandora,180.92,103.7,190,53,SUP157,,45x147x77cm,True,2022-09-26,WH05
JEWL-002652,Citizen Machine Necklace,Soldier population above worry. Others world low political oil maybe rise. Buy might health relationship increase end.,1010,Necklaces,Citizen,205.12,110.49,316,88,SUP068,17.93,22x168x38cm,False,2025-02-07,WH04
JEWL-002653,Old Bracelet,Three night certain town.,1010,Bracelets,Tiffany & Co,923.97,489.4,231,52,SUP065,,75x49x143cm,True,2022-12-24,WH08
JEWL-002654,Fish Fine Jewelry,Item win including begin recognize grow. Huge year support great marriage appear.,1010,Fine Jewelry,Seiko,818.36,386.84,378,74,SUP079,31.53,189x63x3cm,True,2025-02-28,WH03
JEWL-002655,Off Accessorie,Culture number culture why role. Agent official brother similar three. Lawyer she office half.,1010,Accessories,Cartier,1041.49,558.43,114,29,SUP103,,,True,2023-10-11,WH06
JEWL-002656,Swarovski Upon Bracelet,Know study nothing western. Quickly quite these ago.,1010,Bracelets,Swarovski,945.21,622.49,345,78,SUP173,25.6,37x102x143cm,True,2024-11-17,WH08
JEWL-002657,Fund Bracelet,Child sell card environmental themselves reach southern. Wear learn order economy likely may subject back.,1010,Bracelets,Seiko,164.92,92.02,233,43,SUP130,12.93,99x158x22cm,True,2023-09-24,WH01
JEWL-002658,Now Accessorie,Discussion resource risk animal under truth notice.,1010,Accessories,Michael Kors,1292.55,663.27,327,95,SUP098,41.76,,True,2023-11-07,WH08
JEWL-002659,Pandora Identify Bracelet,Condition add possible.,1010,Bracelets,Pandora,385.7,163.25,468,47,SUP027,6.82,72x64x177cm,True,2023-03-11,WH01
JEWL-002660,Michael Kors School Earring,Significant describe coach eat floor. Ahead financial close employee. Pressure husband plant board scientist thus.,1010,Earrings,Michael Kors,817.21,478.96,123,31,SUP082,,95x54x17cm,True,2022-12-13,WH01
